
Query: measurement of dielectric constant of liquids by the use of microwave techniques
  1. 8172
  2. 5502
X 759. 2381
X 760. 7778
X 761. 5387
X 762. 1717
X 763. 1865
X 764. 5025
X 765. 9529
X 766. 69
X 767. 415
X 768. 521
X 769. 697
X 770. 992
X 771. 1104
X 772. 1342
X 773. 1482
X 774. 1958
X 775. 1984
X 776. 2088
X 777. 3068
X 778. 3330
X 779. 3824
X 780. 4222
X 781. 5827
X 782. 6611
X 783. 6911
X 784. 8140
X 785. 8565
X 786. 9080
X 787. 9286
X 788. 9407
X 789. 9572
X 790. 9588
X 791. 9990
X 792. 10178
X 793. 10401
X 794. 407
X 795. 4299
X 796. 6831
X 797. 564
X 798. 2867
X 799. 5010
X 800. 8604
X 801. 10825
X 802. 5492
X 803. 929
X 804. 1233
X 805. 3541
X 806. 4309
X 807. 4326
X 808. 4719
X 809. 4868
X 810. 5633
X 811. 6444
X 812. 6453
X 813. 6480
X 814. 7218
X 815. 8204
X 816. 11364
X 817. 1025
X 818. 1250
X 819. 9405
X 820. 2649
X 821. 4978
X 822. 4983
X 823. 954
X 824. 11397
X 825. 8490
X 826. 155
X 827. 2681
X 828. 4927
X 829. 5829
X 830. 5862
X 831. 9181
X 832. 9773
X 833. 281
X 834. 330
X 835. 582
X 836. 836
X 837. 1135
X 838. 1248
X 839. 2497
X 840. 2760
X 841. 5326
X 842. 5601
X 843. 6843
X 844. 8902
X 845. 2364
X 846. 6656
X 847. 7517
X 848. 7814
X 849. 1245
X 850. 1635
X 851. 2075
X 852. 2235
X 853. 2300
X 854. 2958
X 855. 3996
X 856. 4260
X 857. 4261
X 858. 6028
X 859. 6275
X 860. 6579
X 861. 6934
X 862. 7493
X 863. 8583
X 864. 9116
X 865. 10061
X 866. 10656
X 867. 10762
X 868. 10867
X 869. 10925
X 870. 11087
X 871. 11220
X 872. 11378
X 873. 474
X 874. 577
X 875. 1003
X 876. 1011
X 877. 1927
X 878. 2146
X 879. 2254
X 880. 2745
X 881. 3228
X 882. 3241
X 883. 3805
X 884. 3887
X 885. 4165
X 886. 4508
X 887. 4874
X 888. 5197
X 889. 5792
X 890. 5917
X 891. 6258
X 892. 7029
X 893. 7139
X 894. 7518
X 895. 7609
X 896. 7946
X 897. 8047
X 898. 8713
X 899. 8885
X 900. 8899
X 901. 9104
X 902. 9905
X 903. 10432
X 904. 10543
X 905. 9801
X 906. 5650
X 907. 422
X 908. 955
X 909. 1718
X 910. 3602
X 911. 5357
X 912. 9850
X 913. 10559
X 914. 10603
X 915. 158
X 916. 349
X 917. 396
X 918. 435
X 919. 539
X 920. 789
X 921. 851
X 922. 1189
X 923. 1299
X 924. 1824
X 925. 1845
X 926. 2199
X 927. 2350
X 928. 2449
X 929. 2575
X 930. 2576
X 931. 2695
X 932. 2741
X 933. 2928
X 934. 2947
X 935. 3063
X 936. 3167
X 937. 3219
X 938. 3300
X 939. 3375
X 940. 3512
X 941. 3592
X 942. 3601
X 943. 3725
X 944. 3768
X 945. 3826
X 946. 4083
X 947. 4093
X 948. 4133
X 949. 4581
X 950. 4680
X 951. 4915
X 952. 5020
X 953. 5427
X 954. 5603
X 955. 5626
X 956. 6713
X 957. 6913
X 958. 7143
X 959. 7181
X 960. 7403
X 961. 8139
X 962. 8502
X 963. 9142
X 964. 9198
X 965. 9904
X 966. 10761
X 967. 10881
X 968. 11155
X 969. 11182
X 970. 6366
X 971. 7498
X 972. 4602
X 973. 4760
X 974. 4844
X 975. 5355
X 976. 5453
X 977. 6160
X 978. 6265
X 979. 6909
X 980. 7075
X 981. 8240
X 982. 9700
X 983. 17
X 984. 133
X 985. 170
X 986. 257
X 987. 271
X 988. 395
X 989. 532
X 990. 939
X 991. 948
X 992. 1068
X 993. 1323
X 994. 1589
X 995. 1706
X 996. 1721
X 997. 1730
X 998. 1936
X 999. 2574
X 1000. 3050
Average Precision: 0.07316347776641115

Query: use of digital computers in the design of band pass filters having given phase and attenuation characteristics
X 1. 11038
  2. 7304
  3. 7086
X 4. 9418
X 5. 6348
X 6. 4205
X 7. 3970
  8. 4725
X 9. 6888
X 10. 9182
X 11. 6536
X 12. 5045
X 13. 1337
X 14. 5250
  15. 3272
X 16. 8563
X 17. 3503
X 18. 9180
  19. 5856
X 20. 8238
X 21. 5979
X 22. 5984
X 23. 3397
  24. 9289
  25. 5976
X 26. 9183
  27. 7571
  28. 4833
X 29. 8024
X 30. 5981
X 31. 5358
X 32. 7572
X 33. 3504
X 34. 5650
X 35. 7374
  36. 5662
X 37. 5873
  38. 6974
X 39. 4438
X 40. 8463
X 41. 939
X 42. 525
  43. 5476
X 44. 1852
X 45. 4079
X 46. 11311
X 47. 155
X 48. 9698
X 49. 10039
X 50. 8448
  51. 10486
  52. 7177
X 53. 8567
X 54. 7908
X 55. 10628
X 56. 5478
  57. 3398
  58. 8957
X 59. 421
X 60. 7083
X 61. 1319
X 62. 9087
X 63. 3852
X 64. 7176
X 65. 9552
  66. 4437
X 67. 8121
X 68. 3506
X 69. 1850
X 70. 8830
X 71. 6877
X 72. 5980
X 73. 9423
X 74. 943
X 75. 8672
X 76. 7573
X 77. 2806
X 78. 6634
X 79. 6890
X 80. 2458
X 81. 654
X 82. 7179
X 83. 10487
X 84. 1475
X 85. 4337
X 86. 5753
X 87. 7284
X 88. 6530
X 89. 8664
X 90. 6078
X 91. 6795
X 92. 8346
X 93. 8668
X 94. 937
X 95. 9949
X 96. 6623
X 97. 10154
X 98. 8241
X 99. 7464
X 100. 5561
X 101. 5563
X 102. 6349
X 103. 9421
X 104. 11313
X 105. 666
X 106. 5982
X 107. 10756
  108. 2429
X 109. 8136
X 110. 655
X 111. 1856
X 112. 9767
X 113. 8552
X 114. 10043
X 115. 4182
X 116. 7375
X 117. 395
X 118. 9550
X 119. 11312
X 120. 1208
X 121. 2315
X 122. 5862
X 123. 10192
X 124. 3882
X 125. 9288
X 126. 1732
X 127. 4612
X 128. 7898
X 129. 9695
X 130. 10634
  131. 3059
X 132. 4738
  133. 3614
X 134. 2311
X 135. 4424
X 136. 11314
X 137. 4078
X 138. 7899
X 139. 3631
X 140. 3396
X 141. 6088
X 142. 6350
X 143. 8952
X 144. 8218
X 145. 7711
X 146. 8026
  147. 141
X 148. 3064
X 149. 5359
X 150. 159
X 151. 5663
X 152. 7900
X 153. 5249
  154. 813
X 155. 2696
X 156. 6082
X 157. 6447
X 158. 6887
X 159. 8521
X 160. 2173
X 161. 8306
X 162. 10757
X 163. 9951
X 164. 3491
  165. 10174
X 166. 6079
X 167. 1157
X 168. 4522
X 169. 10323
X 170. 6548
  171. 3708
X 172. 6353
X 173. 5579
X 174. 4811
  175. 148
X 176. 1954
X 177. 7085
X 178. 4341
X 179. 1612
X 180. 8331
X 181. 7987
X 182. 9417
X 183. 5861
X 184. 3372
X 185. 5832
X 186. 1474
X 187. 4080
X 188. 5733
X 189. 9942
X 190. 9793
X 191. 9707
X 192. 5129
X 193. 6622
X 194. 1473
X 195. 20
X 196. 3384
X 197. 1854
X 198. 10340
X 199. 8240
X 200. 5251
X 201. 9436
  202. 3688
X 203. 2793
X 204. 11037
X 205. 7282
X 206. 8449
X 207. 2310
X 208. 4066
X 209. 11332
X 210. 2545
X 211. 11309
X 212. 8103
X 213. 7915
X 214. 2679
X 215. 9697
X 216. 3395
X 217. 10755
X 218. 8246
X 219. 10336
X 220. 2690
X 221. 8239
X 222. 1730
X 223. 5428
X 224. 8233
X 225. 4094
X 226. 11304
X 227. 1955
X 228. 158
X 229. 7702
X 230. 5860
X 231. 8099
X 232. 8122
X 233. 2312
X 234. 9950
X 235. 4183
X 236. 5157
X 237. 3507
X 238. 3505
X 239. 6338
X 240. 10339
X 241. 7279
X 242. 5754
X 243. 4057
X 244. 4338
X 245. 9181
X 246. 3939
X 247. 1845
X 248. 2791
X 249. 3480
X 250. 5433
X 251. 7875
X 252. 9768
X 253. 3599
X 254. 7342
X 255. 9798
X 256. 1951
X 257. 9856
X 258. 9420
X 259. 5879
X 260. 6994
X 261. 402
X 262. 8309
X 263. 9434
X 264. 4054
X 265. 7084
X 266. 8210
X 267. 2296
X 268. 7988
X 269. 11168
X 270. 5763
X 271. 4844
X 272. 2294
X 273. 8120
X 274. 4186
X 275. 3151
X 276. 10491
X 277. 5963
X 278. 10175
X 279. 5437
X 280. 5989
X 281. 7075
X 282. 5661
X 283. 9869
X 284. 1313
X 285. 6955
X 286. 8669
X 287. 5760
X 288. 3417
X 289. 6314
X 290. 773
X 291. 3037
X 292. 6166
X 293. 5430
X 294. 1315
X 295. 6534
X 296. 417
X 297. 1853
X 298. 3735
X 299. 9419
X 300. 3720
X 301. 2174
X 302. 7698
X 303. 4549
X 304. 9199
X 305. 9165
X 306. 7370
X 307. 9794
X 308. 10758
X 309. 2314
X 310. 10034
X 311. 1057
X 312. 6709
X 313. 8329
X 314. 9929
X 315. 420
X 316. 630
X 317. 1069
X 318. 5536
X 319. 6786
X 320. 262
X 321. 2450
X 322. 3954
  323. 4710
X 324. 5839
X 325. 2040
X 326. 2292
X 327. 2318
X 328. 5679
X 329. 3140
X 330. 2689
X 331. 6423
X 332. 4309
X 333. 6549
X 334. 10626
X 335. 6637
X 336. 7376
X 337. 6048
X 338. 11292
X 339. 6792
X 340. 267
X 341. 4526
X 342. 7989
X 343. 5660
X 344. 7377
X 345. 8828
X 346. 10485
X 347. 9678
X 348. 1614
X 349. 4832
X 350. 772
X 351. 2432
X 352. 7982
X 353. 4928
X 354. 7658
X 355. 3144
X 356. 1613
X 357. 1637
X 358. 3394
X 359. 7693
X 360. 18
X 361. 2983
X 362. 7692
X 363. 1586
X 364. 2546
X 365. 2927
X 366. 3601
X 367. 4304
X 368. 5457
X 369. 5629
X 370. 10160
X 371. 9176
X 372. 4728
X 373. 7897
X 374. 521
X 375. 10467
X 376. 4307
X 377. 5735
X 378. 9411
X 379. 10489
X 380. 3737
X 381. 2812
X 382. 4058
X 383. 4321
X 384. 4600
X 385. 6234
X 386. 1987
X 387. 6422
X 388. 3697
X 389. 7181
X 390. 5268
X 391. 2423
X 392. 6794
X 393. 4422
X 394. 4538
X 395. 11066
X 396. 430
X 397. 5441
X 398. 6087
X 399. 9800
X 400. 6237
  401. 6885
X 402. 6061
X 403. 642
X 404. 9769
X 405. 7704
X 406. 8671
X 407. 6357
X 408. 1488
X 409. 4075
X 410. 7976
X 411. 3595
X 412. 6899
X 413. 513
X 414. 1800
X 415. 3145
X 416. 3596
X 417. 4305
X 418. 5837
X 419. 8431
X 420. 6531
X 421. 5651
X 422. 1068
X 423. 9770
X 424. 7373
X 425. 8228
X 426. 1952
X 427. 3974
X 428. 10295
X 429. 5426
X 430. 2289
X 431. 3940
X 432. 5440
X 433. 4315
X 434. 7450
X 435. 4332
X 436. 4096
X 437. 8140
X 438. 4536
X 439. 5479
X 440. 8827
X 441. 1498
X 442. 11338
X 443. 4064
X 444. 7388
X 445. 9687
X 446. 129
X 447. 5247
  448. 8232
X 449. 4938
X 450. 1855
X 451. 3290
X 452. 5477
X 453. 9952
X 454. 8223
X 455. 5153
X 456. 10337
X 457. 1055
X 458. 3374
X 459. 5731
X 460. 6232
X 461. 6516
X 462. 8424
X 463. 8645
X 464. 5453
X 465. 3746
X 466. 5627
X 467. 1306
X 468. 3252
X 469. 5434
X 470. 5438
X 471. 7876
X 472. 7880
X 473. 9801
X 474. 5450
X 475. 4914
X 476. 6081
X 477. 6427
X 478. 5052
X 479. 6697
X 480. 6844
X 481. 9290
X 482. 9416
X 483. 1317
X 484. 4593
X 485. 8430
X 486. 11308
  487. 1610
X 488. 4627
X 489. 10607
X 490. 3944
X 491. 8249
X 492. 509
X 493. 4709
X 494. 3911
X 495. 6991
X 496. 944
X 497. 9772
X 498. 6444
X 499. 6464
X 500. 6449
X 501. 5361
X 502. 7569
X 503. 3866
  504. 10484
X 505. 4203
X 506. 2692
X 507. 2955
X 508. 3365
X 509. 5431
X 510. 6500
X 511. 10377
X 512. 1947
X 513. 3502
X 514. 5
X 515. 7986
X 516. 3039
X 517. 5952
X 518. 3523
X 519. 10121
X 520. 1587
X 521. 2041
X 522. 6235
X 523. 7877
X 524. 8805
X 525. 8124
X 526. 7703
X 527. 9551
X 528. 9287
X 529. 5564
X 530. 4339
X 531. 5664
X 532. 1731
X 533. 2954
X 534. 7278
X 535. 8653
X 536. 7335
X 537. 1486
X 538. 4335
X 539. 5983
X 540. 6886
X 541. 6961
X 542. 6369
X 543. 8960
X 544. 1958
X 545. 9426
X 546. 5480
X 547. 5988
X 548. 2197
X 549. 2691
X 550. 5857
X 551. 5859
X 552. 6791
X 553. 7372
X 554. 6519
X 555. 11034
X 556. 2582
X 557. 3483
X 558. 2288
X 559. 6150
X 560. 4614
X 561. 7474
X 562. 1839
X 563. 8334
X 564. 3989
X 565. 4420
X 566. 1163
X 567. 5668
X 568. 1838
X 569. 5764
X 570. 2796
X 571. 5360
X 572. 9079
X 573. 10490
X 574. 1956
X 575. 3863
X 576. 5724
X 577. 7196
X 578. 8974
X 579. 4723
X 580. 1936
X 581. 2929
X 582. 5631
X 583. 6633
X 584. 653
X 585. 2343
X 586. 3068
X 587. 8976
X 588. 10767
X 589. 3962
X 590. 7378
X 591. 714
X 592. 2085
X 593. 8450
X 594. 9075
X 595. 2053
X 596. 4308
X 597. 4525
X 598. 8422
X 599. 9169
X 600. 5628
X 601. 1836
X 602. 3629
X 603. 7544
X 604. 1953
X 605. 2811
X 606. 3972
X 607. 7783
X 608. 2817
X 609. 778
X 610. 1729
X 611. 9711
X 612. 6848
X 613. 5560
X 614. 4926
X 615. 9561
X 616. 9598
X 617. 2788
X 618. 4059
X 619. 4180
X 620. 5135
X 621. 5432
X 622. 8312
X 623. 8316
X 624. 9667
X 625. 4594
X 626. 8100
X 627. 1308
X 628. 7809
X 629. 4613
X 630. 5248
X 631. 7175
X 632. 7473
X 633. 4679
X 634. 1070
X 635. 7199
X 636. 10172
X 637. 5804
X 638. 10887
X 639. 7111
X 640. 2549
X 641. 6986
X 642. 3259
X 643. 6090
X 644. 5341
X 645. 11039
X 646. 1713
X 647. 7981
X 648. 3172
X 649. 3260
X 650. 10765
X 651. 6576
X 652. 774
X 653. 3454
X 654. 6987
X 655. 6608
X 656. 7779
X 657. 11303
X 658. 5044
X 659. 6951
X 660. 9953
X 661. 6056
X 662. 8006
X 663. 798
X 664. 11042
X 665. 1079
X 666. 5986
X 667. 6141
X 668. 3482
X 669. 1625
X 670. 1589
X 671. 2702
X 672. 8855
X 673. 1860
X 674. 4317
X 675. 5016
X 676. 5017
X 677. 5133
X 678. 11024
X 679. 4313
X 680. 10926
X 681. 7281
X 682. 5274
X 683. 6066
X 684. 7796
X 685. 8962
X 686. 5622
X 687. 8128
X 688. 10389
X 689. 1973
X 690. 6803
X 691. 9305
X 692. 2434
X 693. 7687
X 694. 5148
X 695. 6908
X 696. 3274
X 697. 5174
X 698. 10488
X 699. 5752
X 700. 10753
X 701. 7810
X 702. 4060
X 703. 1588
X 704. 4596
X 705. 5632
X 706. 3525
X 707. 255
X 708. 10022
X 709. 9897
X 710. 5267
X 711. 7588
X 712. 7766
X 713. 9789
X 714. 5594
X 715. 9959
X 716. 2079
X 717. 938
X 718. 2661
X 719. 9425
X 720. 2770
X 721. 5489
X 722. 6073
X 723. 10338
X 724. 1491
X 725. 1962
X 726. 3508
X 727. 7489
X 728. 7096
X 729. 4610
X 730. 4718
X 731. 8203
X 732. 11185
X 733. 1476
X 734. 2322
X 735. 8675
X 736. 3633
X 737. 9435
X 738. 4541
X 739. 3690
X 740. 8845
X 741. 9437
X 742. 9955
X 743. 11059
X 744. 8489
X 745. 3379
X 746. 1058
X 747. 2808
X 748. 9403
X 749. 4630
X 750. 6535
X 751. 11310
X 752. 265
X 753. 3256
X 754. 4930
X 755. 7151
X 756. 4724
X 757. 4947
X 758. 7475
X 759. 1777
X 760. 3647
X 761. 8775
X 762. 9175
X 763. 6631
X 764. 2982
X 765. 9931
X 766. 970
X 767. 2798
X 768. 4729
X 769. 1048
X 770. 3723
X 771. 8998
X 772. 7182
X 773. 3251
X 774. 7872
X 775. 1717
X 776. 1865
X 777. 2326
X 778. 5025
X 779. 9529
X 780. 5658
X 781. 9320
X 782. 6062
X 783. 3757
X 784. 511
X 785. 10612
X 786. 637
X 787. 1943
X 788. 3250
X 789. 8807
X 790. 6600
X 791. 3143
X 792. 4597
X 793. 5139
X 794. 6236
X 795. 6512
X 796. 8551
X 797. 10754
X 798. 7110
X 799. 6909
X 800. 7560
X 801. 9706
X 802. 6352
X 803. 6727
X 804. 17
X 805. 257
X 806. 786
X 807. 8659
X 808. 2578
X 809. 3756
X 810. 5865
X 811. 7071
X 812. 4453
X 813. 10218
X 814. 10772
X 815. 5833
X 816. 8347
X 817. 11098
X 818. 1703
X 819. 3876
X 820. 4103
X 821. 5144
X 822. 8005
X 823. 6542
X 824. 517
X 825. 5634
X 826. 6148
X 827. 7788
X 828. 10875
X 829. 3600
X 830. 815
X 831. 1189
X 832. 5626
X 833. 11325
X 834. 11406
X 835. 8330
X 836. 1143
X 837. 3263
X 838. 383
X 839. 539
X 840. 3846
X 841. 4545
X 842. 7896
X 843. 10044
X 844. 2047
X 845. 4184
X 846. 4185
X 847. 6429
X 848. 4135
X 849. 6012
X 850. 2822
X 851. 6665
X 852. 399
X 853. 776
X 854. 3951
X 855. 5427
X 856. 6695
X 857. 3184
X 858. 3510
X 859. 4340
X 860. 6716
X 861. 3296
X 862. 8568
X 863. 3499
X 864. 1607
X 865. 7168
X 866. 3485
X 867. 971
X 868. 5906
X 869. 3211
X 870. 4537
X 871. 6793
X 872. 256
X 873. 592
X 874. 5758
X 875. 8549
X 876. 10056
X 877. 11380
X 878. 8250
X 879. 6884
X 880. 6269
X 881. 10003
X 882. 10348
X 883. 2078
X 884. 392
X 885. 5154
X 886. 3174
X 887. 8643
X 888. 8799
X 889. 5425
X 890. 6940
X 891. 10333
X 892. 4693
X 893. 7973
X 894. 5422
X 895. 6772
X 896. 7551
X 897. 9166
X 898. 2309
X 899. 4436
X 900. 6104
X 901. 10346
X 902. 5730
X 903. 1657
X 904. 4269
X 905. 8972
X 906. 9668
X 907. 3312
X 908. 3573
X 909. 7187
X 910. 9239
X 911. 413
X 912. 5935
X 913. 5572
X 914. 3855
X 915. 4705
X 916. 1076
X 917. 4958
X 918. 8460
X 919. 9161
X 920. 3049
X 921. 5462
X 922. 5676
X 923. 6404
X 924. 10341
X 925. 10375
X 926. 11053
X 927. 1684
X 928. 3543
X 929. 5920
X 930. 6617
X 931. 6978
X 932. 8674
X 933. 3249
X 934. 4310
X 935. 4918
X 936. 5136
X 937. 5540
X 938. 7705
X 939. 8214
X 940. 9857
X 941. 516
X 942. 2939
X 943. 10878
X 944. 1332
X 945. 1950
X 946. 2463
X 947. 5180
X 948. 6883
X 949. 8192
X 950. 8454
X 951. 9553
X 952. 10351
X 953. 7814
X 954. 10792
X 955. 1347
X 956. 6225
X 957. 9868
X 958. 7338
X 959. 6952
X 960. 11178
X 961. 7074
X 962. 3620
X 963. 8237
X 964. 802
X 965. 1201
X 966. 1745
X 967. 1749
X 968. 1975
X 969. 3642
X 970. 4105
X 971. 11426
X 972. 2298
X 973. 3728
X 974. 7494
X 975. 8797
X 976. 9089
X 977. 10204
X 978. 8535
X 979. 7723
X 980. 5558
X 981. 8663
X 982. 8127
X 983. 9591
X 984. 10569
X 985. 10725
X 986. 6821
X 987. 424
X 988. 2783
X 989. 7467
X 990. 5391
X 991. 7770
X 992. 8132
X 993. 5435
X 994. 6463
X 995. 2184
X 996. 6240
X 997. 11050
X 998. 160
X 999. 3949
X 1000. 10302
Average Precision: 0.2129283077931209

Query: systems of data coding for information transfer
  1. 3595
X 2. 7527
  3. 4057
X 4. 4596
X 5. 2175
X 6. 5437
  7. 7985
X 8. 5576
X 9. 9252
X 10. 6233
X 11. 10428
X 12. 7346
X 13. 8205
  14. 2042
X 15. 4199
X 16. 10805
X 17. 1136
X 18. 6422
X 19. 10457
X 20. 146
X 21. 1595
X 22. 4185
X 23. 1939
X 24. 5450
X 25. 1940
X 26. 4705
X 27. 397
X 28. 3480
X 29. 4412
X 30. 9414
X 31. 1685
X 32. 6150
X 33. 5458
X 34. 7157
X 35. 6947
X 36. 6138
X 37. 1158
X 38. 5838
X 39. 1334
X 40. 302
X 41. 7989
X 42. 2261
X 43. 11412
X 44. 5441
X 45. 3619
X 46. 2687
X 47. 3383
X 48. 8200
X 49. 8243
X 50. 5139
X 51. 1313
X 52. 8299
X 53. 5452
X 54. 7986
X 55. 4056
X 56. 4063
X 57. 8207
X 58. 10087
X 59. 291
X 60. 4302
X 61. 4183
X 62. 4704
X 63. 10157
X 64. 9788
X 65. 5826
X 66. 7762
X 67. 5436
X 68. 4430
X 69. 7718
X 70. 7654
X 71. 1711
X 72. 2501
X 73. 7429
X 74. 9168
X 75. 8189
X 76. 9856
X 77. 8246
X 78. 9666
X 79. 10484
X 80. 2052
X 81. 6668
X 82. 9015
X 83. 2939
X 84. 1
X 85. 1049
X 86. 2322
X 87. 2408
X 88. 8815
X 89. 1137
X 90. 3857
X 91. 8217
X 92. 4320
X 93. 2041
X 94. 9348
X 95. 2091
X 96. 4820
X 97. 1556
X 98. 7987
X 99. 9537
X 100. 3708
X 101. 2019
X 102. 3452
X 103. 9796
X 104. 4184
X 105. 5440
X 106. 159
X 107. 775
X 108. 1077
X 109. 3618
X 110. 5733
X 111. 7180
X 112. 7368
X 113. 7550
X 114. 7481
X 115. 9949
X 116. 3446
X 117. 7760
X 118. 9946
X 119. 9220
X 120. 7284
X 121. 3358
X 122. 7055
X 123. 7335
X 124. 10552
X 125. 1010
X 126. 1588
X 127. 1732
X 128. 2789
X 129. 3372
X 130. 3922
X 131. 8817
X 132. 9524
X 133. 3815
X 134. 2173
X 135. 2262
X 136. 7188
X 137. 7537
X 138. 11172
X 139. 5752
X 140. 8002
X 141. 7173
X 142. 7695
X 143. 8106
X 144. 9794
X 145. 7697
X 146. 500
X 147. 2256
X 148. 2508
X 149. 2511
X 150. 2675
X 151. 2802
X 152. 3067
X 153. 3656
X 154. 7039
X 155. 8728
X 156. 9130
X 157. 9251
X 158. 10119
X 159. 11199
X 160. 11292
X 161. 653
X 162. 3307
X 163. 5302
X 164. 5315
X 165. 6719
X 166. 6782
X 167. 6787
X 168. 6970
X 169. 7076
X 170. 7078
X 171. 7178
X 172. 7275
X 173. 9869
X 174. 11229
X 175. 4930
X 176. 4931
X 177. 7524
X 178. 282
X 179. 1956
X 180. 6448
X 181. 9010
X 182. 9708
X 183. 10764
X 184. 145
X 185. 1022
X 186. 1045
X 187. 1245
X 188. 1270
X 189. 2053
X 190. 5760
X 191. 8575
X 192. 10636
X 193. 4924
X 194. 8119
X 195. 7111
X 196. 11397
X 197. 10011
X 198. 934
X 199. 2192
X 200. 2810
X 201. 2947
X 202. 3591
X 203. 4196
X 204. 4826
X 205. 5559
X 206. 5973
X 207. 6529
X 208. 4572
X 209. 403
X 210. 1591
X 211. 1812
X 212. 2288
X 213. 2518
X 214. 2763
X 215. 2764
X 216. 3374
X 217. 3409
X 218. 4116
X 219. 4295
X 220. 5276
X 221. 6272
X 222. 8436
X 223. 8800
X 224. 9442
X 225. 9786
X 226. 10582
X 227. 10697
X 228. 11024
X 229. 11420
X 230. 2364
X 231. 3670
X 232. 3849
X 233. 4455
X 234. 5241
X 235. 5687
X 236. 6161
X 237. 2513
X 238. 5247
X 239. 8788
X 240. 10164
X 241. 1177
X 242. 2554
X 243. 3170
X 244. 3173
X 245. 4435
X 246. 4740
X 247. 8120
X 248. 8224
X 249. 9692
X 250. 9795
X 251. 9851
X 252. 10190
X 253. 11185
X 254. 11378
X 255. 4419
X 256. 5453
X 257. 122
X 258. 662
X 259. 755
X 260. 1554
X 261. 2028
X 262. 2079
X 263. 2264
X 264. 3585
X 265. 6123
X 266. 3001
X 267. 3323
X 268. 6695
X 269. 6983
X 270. 8176
X 271. 9750
X 272. 5985
X 273. 6074
X 274. 1925
X 275. 1070
X 276. 1079
X 277. 1312
X 278. 1745
X 279. 1764
X 280. 2209
X 281. 2562
X 282. 2705
X 283. 2731
X 284. 3510
X 285. 4204
X 286. 4453
X 287. 7083
X 288. 8123
X 289. 8297
X 290. 8661
X 291. 8665
X 292. 8666
X 293. 8697
X 294. 8802
X 295. 8957
X 296. 10168
X 297. 10513
X 298. 10741
X 299. 10930
X 300. 2931
X 301. 6748
X 302. 7057
X 303. 9942
X 304. 439
X 305. 1298
X 306. 1402
X 307. 1413
X 308. 2110
X 309. 2135
X 310. 2136
X 311. 2145
X 312. 3251
X 313. 3398
X 314. 4100
X 315. 4612
X 316. 4787
X 317. 5371
X 318. 5459
X 319. 6584
X 320. 7486
X 321. 7953
X 322. 8525
X 323. 8973
X 324. 10701
X 325. 10858
X 326. 11411
X 327. 639
  328. 2180
X 329. 3042
X 330. 4069
X 331. 4274
X 332. 4614
X 333. 5542
X 334. 7047
X 335. 7233
X 336. 7621
X 337. 10821
X 338. 1297
X 339. 3760
X 340. 5943
X 341. 8640
X 342. 9693
X 343. 109
X 344. 1662
X 345. 2767
X 346. 2893
X 347. 4288
X 348. 5110
X 349. 5332
X 350. 6823
X 351. 8356
X 352. 9423
X 353. 10012
X 354. 3057
X 355. 9161
X 356. 9686
X 357. 6332
X 358. 8198
X 359. 1148
X 360. 2597
X 361. 2811
X 362. 4055
X 363. 4927
X 364. 10174
X 365. 11398
X 366. 4054
X 367. 3485
X 368. 736
X 369. 1484
X 370. 1891
X 371. 2452
X 372. 2981
X 373. 3375
X 374. 3376
X 375. 5032
X 376. 5033
X 377. 5434
X 378. 8202
X 379. 8804
X 380. 9850
X 381. 11184
X 382. 202
X 383. 2296
X 384. 3720
X 385. 3748
X 386. 4166
X 387. 4313
X 388. 4346
X 389. 4534
X 390. 4637
X 391. 4761
X 392. 6070
X 393. 6408
X 394. 6651
X 395. 7578
X 396. 7775
X 397. 8503
X 398. 10578
X 399. 417
X 400. 701
X 401. 2332
X 402. 2379
X 403. 3149
X 404. 3311
X 405. 3734
X 406. 4243
X 407. 4352
X 408. 4688
X 409. 5193
X 410. 5213
X 411. 5560
X 412. 5577
X 413. 5637
X 414. 6165
X 415. 6445
X 416. 6450
X 417. 6531
X 418. 6533
X 419. 6886
X 420. 7634
X 421. 7694
X 422. 7904
X 423. 8233
X 424. 8242
X 425. 8331
X 426. 8533
X 427. 9192
X 428. 9905
X 429. 10025
X 430. 10361
X 431. 10372
X 432. 11304
X 433. 4837
X 434. 5969
X 435. 6061
X 436. 7211
X 437. 8579
X 438. 502
X 439. 847
X 440. 1458
X 441. 1752
X 442. 4610
X 443. 8201
X 444. 9634
X 445. 10231
X 446. 10483
X 447. 11399
X 448. 69
X 449. 261
X 450. 399
X 451. 484
X 452. 609
X 453. 894
X 454. 978
X 455. 1142
X 456. 1330
X 457. 1425
X 458. 1603
X 459. 1674
X 460. 2026
X 461. 2133
X 462. 2502
X 463. 2635
X 464. 2741
X 465. 2749
X 466. 2906
X 467. 2979
X 468. 3007
X 469. 3120
X 470. 3350
X 471. 3629
X 472. 3844
X 473. 4065
X 474. 4879
X 475. 4910
X 476. 5130
X 477. 5612
X 478. 6155
X 479. 6489
X 480. 6595
X 481. 7423
X 482. 7525
X 483. 7829
X 484. 7846
X 485. 7996
X 486. 8740
X 487. 8767
X 488. 8937
X 489. 9046
X 490. 9176
X 491. 9332
X 492. 9492
X 493. 10023
X 494. 10323
X 495. 10559
X 496. 10594
X 497. 10761
X 498. 10976
X 499. 11273
X 500. 11393
X 501. 11414
X 502. 9695
X 503. 24
X 504. 144
X 505. 402
X 506. 413
X 507. 1051
X 508. 1404
X 509. 1490
X 510. 1726
X 511. 2047
X 512. 2168
X 513. 2222
